INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING
171	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
172	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
173	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
174	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
175	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
176	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
177	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
178	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
179	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
180	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
181	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
182	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
183	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
184	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
185	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
186	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
187	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
188	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
189	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
190	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
191	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
192	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
193	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
194	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
195	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
196	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
197	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
198	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
199	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
200	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
201	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
202	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
203	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
204	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
205	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
206	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
450	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
451	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
452	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
453	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
454	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
455	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
456	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
457	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
458	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
459	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	boss_кд╬Ьв╞гыто100121_╧╔╩В_01	0	-1
